english_word,carolinian_headword,dialect,page_number
dull,kkóbw1,NA,680
dull,kkóbwuschimwal,NA,680
dull,masakkóbw,NA,680
dull,ókkóbwu,NA,680
durian,rawel,NA,680
during,leelibwal,NA,680
dusk,leefááf,NA,680
dusk,leehóbwoniyól,TAN,680
dust,ppwot1,NA,680
dust,ppwot2,NA,680
dust,ppwotoppwot,NA,680
dust,sousow²,NA,681
dwarf,duwendis,NA,681
dwarf,nóónu,NA,681
dwell,ahóóy,TAN,681
dye,atiiw,NA,681
dye,atúúy,TAN,681
dye,lighitcha,NA,681
dye,tuumwu,NA,681
dyer’s fig,awal,NA,681
dynamite,danamita,NA,681
dysentery,iráágh,NA,681
dysentery,tiwáág,TAN,681
dysentery,ùráág,TAN,681
eagle,agila 2,NA,682
eagle,manuwó,TAN,682
eagle,mwuluwa,NA,682
ear,bworóus,NA,682
ear,heling,TAN,682
ear,lihilingamarh,TAN,682
ear,sáling,NA,682
ear,sálingabwwuubwu,NA,682
ear,sálingamasch,NA,682
early,óugha,NA,682
early,óughuugh,NA,682
early,taftaf,NA,682
early,ugh,NA,682
earn,manaw,TAN,682
earrings,aliitos,NA,682
earthquake,selep,NA,682
east,hoolong,TAN,682
east,-long,NA,683
east,peighilong,NA,683
Easter Sunday,Looria,NA,683
easy,ameschereghi,NA,683
easy,mescherágh,NA,683
eat,afúúlé,NA,683
eat,ammata,NA,683
eat,amworosa,NA,683
eat,angi,NA,683
eat,apeipey2,NA,683
eat,aresaaló,NA,683
eat,arhiirhi,TAN,683
eat,aschiischi1,NA,683
eat,attour,TAN,683
eat,ayúlów,NA,683
eat,áfááf,NA,683
eat,áfááffengel,NA,683
eat,áschiyów,NA,683
eat,bwokka,NA,683
eat,da,NA,683
eat,daari,NA,683
eat,doflogui,NA,683
eat,ekketá,NA,684
eat,fayemwaay,NA,684
eat,ghú2,NA,684
eat,iliti,NA,684
eat,ilitúgh,NA,684
eat,kkétá,NA,684
eat,mamma,NA,684
eat,mammááli,NA,684
eat,mmarh,TAN,684
eat,mwerá,NA,684
eat,mwerákkesch,NA,684
eat,mwongo,NA,684
eat,mwongoolap,NA,684
eat,paaschugh,NA,684
eat,sáliyáli,NA,684
eat,seena,NA,684
eat,ssomw,TAN,684
eat,ssumw1,NA,684
eat,tátchú,NA,684
eat,urubwullúw,NA,684
eat,urheey,TAN,684
eat,urhóórh,TAN,684
eat,uscheey,NA,685
eat,uschóósch,NA,685
eat,úlútúgh,NA,685
eat,yááyá2,NA,685
eat,yiilów,NA,685
eclipse,maram uschóósch,NA,685
edge,máásch,NA,685
edge,ngasche–,NA,685
edge,ngaschel ppal,NA,685
edible,mwommwongo,NA,685
educated,rongofel,NA,685
eel,higiliyaw,TAN,685
eel,liheninganing,TAN,685
eel,limwaremwar,NA,685
eel,liselingáling,NA,685
eel,soufáng,NA,685
eel,tigittol,TAN,685
eel,tighittol,NA,685
effeminate,florita,NA,686
effeminate,limwar,TAN,686
effeminate,limwár,NA,686
effort,angúúw,NA,686
effort,anngúy,TAN,686
egg,bwula2,NA,686
egg,hugull,TAN,686
egg,lugan iig,TAN,686
egg,lughol iigh,NA,686
egg,pélúúlúúl sóghul,NA,686
egg,sóghull,NA,686
egg,sóghullutiw,NA,686
egg sack,lugan iig,TAN,686
egg sack,lughol iigh,NA,686
eight,awalimanún,"TAN, LN",686
eight,awaluuwal,NA,686
eight,awaluuwan,"TAN, LN",686
eight,awalúmalúl,NA,686
eight,waal,NA,686
eight,walabwúghúw,NA,686
eight,walafósch,NA,686
eight,walaghit,NA,686
eight,walasché,NA,686
eight,walengaf,NA,687
eight,walengaras,NA,687
eight,waliigh,NA,687
eight,waluuw,NA,687
eight,walú-,NA,687
eight,walúmal,NA,687
eighth,awalimanún,"TAN, LN",687
eighth,awaluuwal,NA,687
eighth,awaluuwan,"TAN, LN",687
eighth,awalúmalúl,NA,687
eight hundred,walabwúghúw,NA,687
eight óclock,alas otso,NA,687
eight thousand,walengaras,NA,687
eighty,waliigh,NA,687
eighty thousand,walaghit,NA,687
either,bwal,NA,687
ejaculate,kkus,NA,687
elbow,bwugúyan paay,TAN,687
elbow,bwughúwal paay,NA,687
elbow,fótchugh,NA,688
elbow,mwalú,NA,688
elbow,pilipilil paay,NA,688
elder,tuufay,NA,688
elder,tchinnap,TAN,688
elect,fili,NA,688
elephant,alifanti,NA,688
eleven,seigh me eew,NA,688
eleven óclock,alas onse,NA,688
elf,nóónu,NA,688
elf,siyori,NA,688
embarrass,ássááw,NA,688
embarrass,hááw,TAN,688
embarrass,linginngaw,NA,688
embarrass,ma,NA,688
embarrass,sanngaw,NA,688
embarrass,tatsiiy,NA,689
embarrassed,sááw,NA,689
embarrassment,ássááw,NA,689
embodiment,schúúlap,NA,689
embrace,bwugeey,TAN,689
embrace,bwugheey,NA,689
embrace,róómi,NA,689
embroider,mákkeey,NA,689
emerge,ppwá,NA,689
emerge,ppwár,NA,689
emotion,wáási1,NA,689
emotions,léérhú,TAN,689
emotions,lééschú,NA,689
emperor,mahamah,TAN,689
emperor,uluul1,NA,690
emphasis,pwunto,NA,690
emphasis marker,–l3,NA,690
employer,óómwo,NA,690
empty,alipa,NA,690
empty,apeew2,NA,690
empty,apééwló,NA,690
empty,apééy,TAN,690
empty,pé,NA,690
empty,péél,NA,690
emulate,mwuriiy,NA,690
encounter,parengi,NA,690
encounter,rhuungi,TAN,690
encounter,rhuurhu,TAN,690
encounter,schuungi,NA,690
encounter,schuuschu,NA,690
encourage,abwura2,NA,690
end,aúgúúló,TAN,691
end,ayúghúúló,NA,691
end,har,TAN,691
end,mwútch,NA,691
end,mwútchu schagh me esóbw,NA,691
end,póós,NA,691
end,sár,NA,691
end,wes,NA,691
end,yúgh,NA,691
end,yúghúló,NA,691
endearment,mwoowesch,NA,691
endure,aghoscha,NA,691
endure,ppeigh,NA,691
endure,suungun,NA,691
enemy,malenngaw,NA,691
enemy,manebwutag,TAN,691
energetic,ngús2,NA,691
engine,diiso,NA,692
engine,móókkina,NA,692
engine,móókkinaal ghareeta,NA,692
engine,móókkinaal waa,NA,692
English,Inglis,NA,692
enjoy,amwosoreey,NA,692
enjoy,llé,NA,692
enjoy,meseighiiti,NA,692
enjoy,nné,TAN,692
enlarge,alapa1,NA,692
enough,gow,TAN,692
enough,ghów,NA,692
enough,iweemwo,NA,692
enough,lap,NA,692
enough,mmwál,NA,692
enough,tow,NA,692
enrage,sanngaw,NA,692
enraged,ngetetá,TAN,692
ensnare,atubwutubw,NA,693
enter,sápelong,NA,693
enter,tééfál,NA,693
enter,toolong,NA,693
entertain,appwó,NA,693
entertain,appwóóy,NA,693
entwine,áfitti,NA,693
envious,abwaibway,NA,693
epidemic,tééghi,NA,693
equipment,kosasal ukkur,NA,693
equipment,layúlayúl,NA,693
equipment,limal,NA,693
equipment,liman,TAN,693
equipment,nayúnayún,TAN,693
equipment,óóg,TAN,693
equivalence,weewe,NA,693
equivalent,weewe,NA,693
erection,tchif,NA,694
escort,umwuuw,NA,694
especially,spesiatmente,NA,694
essential,debi,NA,694
ethics,lamalam2,NA,694
ethics,aweeweey,NA,694
ethics,mwo 3,NA,694
evening,fááf,NA,694
evening,leefááf,NA,694
evening,leefááfiiy,NA,694
evening,leehóbwoniyól,TAN,694
evening,seena,NA,694
evening,seenaal leefááf,NA,694
even-tempered,reepi1,NA,694
every,alonga–,NA,694
evil,nngawa–,NA,694
evil,rorh,TAN,694
evil,rosch,NA,694
evil tidings,waihet,TAN,695
evil tidings,weisát,NA,695
examine,piipiiy,NA,695
exchange,liiwel,NA,695
exchange,liiweli,NA,695
exchange,siiwel,NA,695
excited,meseigh,NA,695
excited,mwááng,NA,695
exclamation,daalay,NA,695
exclamation,eey,NA,695
excrement,alloow,NA,695
excrement,paa,NA,695
exhaust,amwoor,NA,695
exhaust,amwoora1,NA,695
exhaust,aschigha,NA,695
exhaust,yút,NA,695
exhausted,akkaschigh,NA,695
exhausted,arhigirhig,TAN,695
exhausted,aschighischigh,NA,696
exhausted,áschighischigh,NA,696
exhausted,gár,TAN,696
exhausted,ghár,NA,696
exhausted,kkif1,NA,696
exist,yoor,NA,696
existential,ehóór,TAN,696
existential,eoor,TAN,696
existential,esóór,NA,696
existential,eyoor,NA,696
existential,hóór2,TAN,696
existential,manoor,TAN,696
existential,sóór2,NA,696
existential,yoor,NA,696
exorcise,legh,NA,696
exorcise,neg,TAN,696
exorcise,negh,LN,696
expand,arhéélapay,TAN,696
expand,aschéélapay,NA,696
expect,houni,TAN,697
expect,sóuli,NA,697
expert,hou–,TAN,697
expert,limeghatch,NA,697
expert,limewetig,TAN,697
expert,sóu–,NA,697
explain,affata,NA,697
explain,amataffa,NA,697
explain,attafa,NA,697
explain,kkapasal aweewe,NA,697
explanation,weewe,NA,697
explode,aléllésch,NA,697
explode,ssigh1,NA,697
explode,ssúg2,TAN,697
expose,abwáári,NA,697
expose,bwáári,NA,697
expose,ffaschawow,NA,697
expose,haleeng,TAN,698
expose,kkúr,NA,698
expose,seleeng,NA,698
express,wongoti,NA,698
extend,ammeya,NA,698
extend,hóbweeytá,TAN,698
extend,sóbweeytá,NA,698
extend,tápir1,NA,698
extend,tipir,TAN,698
extent,tool2,NA,698
extinguish,gun,TAN,698
extinguish,gunu,TAN,698
extinguish,gunugun,TAN,698
extinguish,ghul1,NA,698
extinguish,ghulughul,NA,698
extinguish,ghuluuw,NA,698
extract,ttél,NA,698
extract,téttél,NA,699
extract,tilúw,NA,699
extract,túlú,TAN,699
extremely,gi,TAN,699
extremely,ghi,NA,699
exuberant,ngús2,NA,699
exuberant,ppwó,NA,699
eye,bweschebweschel fayúl maas,NA,699
eye,bwol,NA,699
eye,bwon,"TAN, LN",699
eye,bwutig,TAN,699
eye,bwutigh,NA,699
eye,fayúl maas,NA,699
eye,fayúl sabweil,NA,699
eye,fayún maah,TAN,699
eye,gáng,TAN,699
eye,gháng,NA,699
eye,habweil,TAN,699
eye,léél sabweil,NA,699
eye,limasappwul,NA,699
eye,lipasch,NA,699
eye,maah,TAN,700
eye,maas1,NA,700
eye,masagháng,NA,700
eye,masanngit,NA,700
eye,oschááp1,NA,700
eye,rhólon fayún maah,TAN,700
eye,sabweil,NA,700
eye,schólol fayúl maas,NA,700
eyebrow,aschighimas,NA,700
eyebrow,awuufat,NA,700
eyebrow,ámelif,NA,700
eyebrow,faat,NA,700
eyebrow,fatiyaraw,NA,700
eyebrow,metetteril faat,NA,700
eyebrow,werefat,TAN,700
eyeglasses,antiyos,NA,700
eyelashes,metetteril maas,NA,700
eyelid,appwal,NA,700
eyelid,littáf,NA,700
eyelid,masattáf,NA,700
eyelid,meseppel sabweil,NA,700
eyelid,ttáf,NA,701
eyelid,wailú,NA,701
eyelid,wáánú,TAN,701
eyesight,masaffat,NA,701
face,abwuting,NA,702
face,aamw2,NA,702
face,amwáángeli,NA,702
face,appwuting,TAN,702
face,bwur2,NA,702
face,fala–,NA,702
face,faleto,NA,702
face,fana–,"TAN, LN",702
face,maah,TAN,702
face,maas1,NA,702
face,sápeló,NA,702
face,súllúnngaw,NA,702
face,súllúngáli,NA,702
face,tóusa–,NA,702
face,woghetágh,NA,702
face down,rhapp,TAN,702
face down,rhappetiw,TAN,702
face down,schappetiw,NA,702
face down,woloschapp,NA,702
facemask,antiyos,NA,702
face up,haleeng,TAN,703
face up,seleeng,NA,703
face up,schappetá,NA,703
face up,woleselááng,NA,703
factory,faktoriiya,NA,703
fail,apagapag,TAN,703
faint,laalangu,NA,703
faith,apilúgúlúgú,TAN,703
faith,apilúghúlúghúúw,NA,703
fall,amworomwor,NA,703
fall,bwot,NA,703
fall,bwur2,NA,703
fall,meschemesch1,NA,703
fall,mmwor,NA,703
fall,mworol,NA,703
fall,mworomwor,NA,703
fall,mwótch,NA,703
fall,púng,NA,703
fall,rhifetá,TAN,704
fall,schifátá,NA,704
fall,toroppúng,NA,704
fall asleep,asseipasch,NA,704
false dodder,tiigh,NA,704
falsehood,mis,NA,704
falsetto,lééyúrhig,TAN,704
falsetto,ttighifelááng,NA,704
family,atolleyinúlúnnat,TAN,704
family,familiya,NA,704
family,hamalap,TAN,704
family,samalap,NA,704
family,schepil familiya,NA,704
family,táttálil,NA,704
family,tettelin,TAN,704
famine,ailas,NA,705
famine,langata,NA,705
famine,lengeta,TAN,705
famished,kkiif,NA,705
fan,abaniiko,NA,705
fan,álipeew,NA,705
fan,álipé,NA,705
fan,háánúpé,TAN,705
far,taaw,NA,705
far,taawuló,NA,705
far,tilimwóuluul,NA,705
far,tolomarhúgúrhúg,TAN,705
Farallon de Pajaras,Lóngeiraw,NA,705
farewell,ahoow,TAN,705
farewell,akkabwung2,TAN,705
farewell,houló,TAN,705
farewell,ókkóbwong,NA,705
farewell,souló,NA,705
farewell,ulee lo,NA,705
farewell,ulee ló,NA,706
farm,leemaat,NA,706
farm,maat,NA,706
farmhouse,laalaso,NA,706
farmhouse,laanaso,TAN,706
fart,bwir,TAN,706
fart,bwiribwir,NA,706
fart,ppwir,NA,706
fart,sing,NA,706
fart,singising,NA,706
fast,akkáyi,NA,706
fast,alangalangúw,NA,706
fast,amwetekkáya,NA,706
fast,angúúw,NA,706
fast,apakka,NA,706
fast,assiti,NA,706
fast,aschúll,NA,706
fast,gutch,TAN,706
fast,kkay,TAN,706
fast,kkáy,NA,707
fast,langalang1,NA,707
fast,légh,NA,707
fast,mwetekkáy,NA,707
fast,mwetemwet,NA,707
fast,nég,TAN,707
fast,nngú,NA,707
fast,rhingirhing,TAN,707
fast,ssit,NA,707
fast,sóngosóng,NA,707
fast,schingesching,NA,707
fast,únngúló,NA,707
fasten,tchúfal,NA,707
fat,bwutááy,NA,707
fat,deebwu,NA,707
fat,ligauluul1,TAN,707
fat,mwatiigha,NA,707
fat,wi2,NA,707
fat,wii,NA,707
father,haam,TAN,707
father,hamaham,TAN,707
father,hemeni,TAN,708
father,saam,NA,708
father,samali,NA,708
father,samasam,NA,708
father,Taang,NA,708
father,taata,NA,708
father-in-law,taata,NA,708
fathom,-ngaf,NA,708
fathom,ngaaf,NA,708
fatigue,amwoor,NA,708
fatigue,amwoora1,NA,708
fatigue,áschighischigh,NA,708
fault,ruugh,NA,708
fault,yáál1,NA,708
favor,akkúnééy,TAN,708
favor,a’áya’ángáli,NA,708
favor,ppáli,NA,708
Fayu,Faiyééw,NA,709
fear,mesagh,NA,709
fear,mesaghú,NA,709
fearless,bwura2,NA,709
feast,ailów,TAN,709
feast,asóów,NA,709
feast,guubwul,TAN,709
feast,ghuubwul,NA,709
feather,bwóó2,NA,709
feather,ileila–,NA,709
feather,úna–,TAN,709
February,Febreero,NA,709
feces,alloow,NA,709
feces,bwoopa,NA,709
feces,bwuhe,TAN,709
feces,bwuse,NA,709
feces,paa,NA,709
feces,sitch,NA,709
fed up,áirágh,NA,710
fed up,gu,TAN,710
fed up,ghu,NA,710
fed up,kkif1,NA,710
fed up,mwáángiló,NA,710
feed,amatúw,NA,710
feed,améémééy,NA,710
feed,amwongo,NA,710
feed,amwongoow,NA,710
feed,amwongooy,TAN,710
feed,ghú2,NA,710
feel,meefi1,NA,710
feeling,attong,TAN,710
feeling,meefi1,NA,710
feeling,wáási1,NA,710
feelings,laam2,NA,710
feelings,léérhú,TAN,710
feelings,lééschú,NA,710
feelings,meefi1,NA,711
feign,awóófirh,TAN,711
feign,ligihoolap,TAN,711
feign,ppwomwoli,NA,711
feign,rongosoolap,NA,711
fellow,olowe,NA,711
female,maleschóóbwut,NA,711
female,rhóóbwut,TAN,711
female,schóóbwut,NA,711
feminine napkin,áfetágh,NA,711
femur,schúúl pesche,NA,711
fence,gollel,TAN,711
fence,ghollal,NA,711
fern,ámááre,NA,711
fern,rhéyúllug,TAN,711
fern,rhiirhi,TAN,711
fern,schééllugh,NA,711
fern,schiischi,NA,712
fern,schiwel aifar,NA,712
fern,walúbwong,NA,712
fertilizer,abwoono,NA,712
festival,guubwul,TAN,712
festival,ghuubwul,NA,712
festival,luus,NA,712
fetch,itifi,NA,712
fetch,umwuuw,NA,712
feverish,kkar,NA,712
few,akkaafósch,NA,712
few,akkááfórh,TAN,712
few,akkáámwéit,NA,712
few,akkáápila,TAN,712
few,akkáárhay,TAN,712
few,akkááschay,NA,712
few,ákkááw,NA,712
fewer,hengi2,TAN,712
fewer,sángi2,NA,713
fiance,failiáá-,NA,713
fiance,fayúnaa–,TAN,713
fiance,maariara–,TAN,713
fiber,ghoosch,NA,713
fiber,meteri–,NA,713
fibula,schúúl wóórol,NA,713
fibula,schúúschighil pesche,NA,713
fierce,súngúnngów,NA,713
fifth,alimmalul,NA,713
fifth,alimmanún,TAN,713
fifth,alimoowal,NA,713
fifth,alimoowan,TAN,713
fifth,álimoowal,NA,713
fifty,limeig,TAN,713
fifty,limeigh,NA,713
fifty thousand,limeghit,NA,713
fig,awal,NA,713
fight,amwáál,NA,714
fight,arupa,NA,714
fight,fiiyoow,NA,714
fight,gazera,NA,714
fight,lihoufiiyow,TAN,714
fight,likkairas,NA,714
fight,likkaires,TAN,714
fight,lisóufiiyow,NA,714
fight,rup,NA,714
fighter,soufiiyow,NA,714
fighter,schóól fiiyow,NA,714
file,fáili,NA,714
file,ffáyi,NA,714
Filipina,Filipina,NA,714
Filipino,Filipino,NA,714
fill,amatúw,NA,714
fill,assoga,TAN,714
fill,assúghúúw,NA,714
fill,ireey,NA,714
fill,óura–,NA,714
fill,uu–,NA,714
fill,uroló,NA,714
fill,urotá,NA,715
fin,iing,NA,715
fin,ppwan1,TAN,715
final,amwirimwiril,NA,715
final,ninisin,TAN,715
finally,ottimwool,NA,715
find,faal pescheemw1,NA,715
find,gutta,TAN,715
find,ghutta,NA,715
find,rhuungi,TAN,715
find,rhuurhu,TAN,715
find,schuungi,NA,715
find,schuuschu,NA,715
find,tilikkáng,NA,715
find,tilikkeng,TAN,715
fine,mallughatch,NA,715
fine,mallúfirh,TAN,715
finger,ayútt,NA,715
finger,ayúttúluugh,NA,716
finger,ayúttúsobwáágh,NA,716
finger,ayúttúschigh,NA,716
finger,ayúttútiit,NA,716
finger,–ghat,NA,716
finger,–yút,NA,716
fingernail,kkú1,NA,716
fingernail,kkúl paay,NA,716
fingernail,úkk,NA,716
finish,abwung,NA,716
finish,amwútchúw,NA,716
finish,apééwló,NA,716
finish,arahaaló,TAN,716
finish,aresaaló,NA,716
finish,arosa,NA,716
finish,asooschigh,NA,716
finish,atakkaaló,NA,716
finish,aúgúúló,TAN,716
finish,ayúghúúló,NA,716
finish,ásáriiló,NA,716
finish,har,TAN,717
finish,hóór2,TAN,717
finish,ros,NA,717
finish,rosoló,NA,717
finish,sár,NA,717
finish,sóór2,NA,717
finish,takk,NA,717
finish,yúghúló,NA,717
finished action,–ló4,NA,717
fire,agúúáf,TAN,717
fire,aghúúanget,NA,717
fire,aghúúáf,NA,717
fire,aghúúwlong,NA,717
fire,aghúúwtá,NA,717
fire,akkato,NA,717
fire,anget,NA,717
fire,atóy,NA,717
fire,árengiiy,NA,717
fire,bwurubwur2,NA,717
fire,falang,NA,717
fire,fiigáh,TAN,717
fire,fiigi,TAN,717
fire,fiighas,NA,718
fire,fiighi,NA,718
fire,gun,TAN,718
fire,gunu,TAN,718
fire,gunugun,TAN,718
fire,ghul1,NA,718
fire,ghulughul,NA,718
fire,ghuluuw,NA,718
fire,harow,TAN,718
fire,kkimoson,NA,718
fire,mwuli,NA,718
fire,ngeteri,TAN,718
fire,úrákinilong,TAN,718
fire,wei-2,NA,718
fire,weiyáng,NA,718
firewood,amwurh,TAN,718
firewood,amwusch,NA,718
firewood,-mwusch,NA,718
firewood,ohey,TAN,718
firewood,-pélégh,NA,718
firewood,sátipal amwusch,NA,718
firewood,wei-2,NA,718
firewood,wos,NA,718
firewood,woseey,NA,718
firm,kkúrh,TAN,719
firm,kkúsch,NA,719
firm,llégh,NA,719
firm,nnég,TAN,719
firm,nngút,NA,719
firm,tchúgúl,TAN,719
firm,tchúghúl,NA,719
first,aeschayúl,NA,719
first,aeuwal,NA,719
first,gomw,TAN,719
first,ghommw,NA,719
first,ghommw memmwal,NA,719
first,ghommwal,NA,719
first,ghommweeti,NA,719
first,ókkóómw,NA,719
fish,abway,NA,719
fish,aghúng,NA,719
fish,aitamw,NA,719
fish,aiwe,NA,719
fish,ali,TAN,719
fish,angaraap,NA,719
fish,apeschóóyi,NA,719
fish,araf,NA,719
fish,arangaap,NA,719
fish,arong1,NA,720
fish,asulléy,TAN,720
fish,asúllé,NA,720
fish,attaw,NA,720
fish,ayútamw,TAN,720
fish,ayútor,TAN,720
fish,áfil,NA,720
fish,áli,NA,720
fish,ámescheyor,NA,720
fish,áár1,NA,720
fish,átigh,NA,720
fish,bwáá,NA,720
fish,bwáliifaay,NA,720
fish,bwele,NA,720
fish,bweyah,TAN,720
fish,–bwi,NA,720
fish,bwiil2,NA,720
fish,bwóuriyáp,NA,720
fish,bwuubw,NA,720
fish,bwula,TAN,720
fish,bwulááláy,NA,720
fish,etam,NA,720
fish,fana,TAN,720
fish,–ffaat,NA,720
fish,fatoru–,NA,720
fish,fáilighi,NA,720
fish,feilighi1,NA,721
fish,feinisi,TAN,721
fish,fela,NA,721
fish,feyi1,NA,721
fish,filááng,NA,721
fish,fúúlesset,NA,721
fish,goonaf,NA,721
fish,gúúh,TAN,721
fish,gúnúfey,TAN,721
fish,gútch,TAN,721
fish,ghúús,NA,721
fish,ghútch,NA,721
fish,ghúúw3,NA,721
fish,haiyaw,TAN,721
fish,hara,TAN,721
fish,heliyeli,TAN,721
fish,higiliyaw,TAN,721
fish,iig,TAN,721
fish,igeingúng,TAN,721
fish,iginorh,TAN,721
fish,iigh,NA,721
fish,ighafalafal,NA,721
fish,ighangúng,NA,721
fish,ighasiigha,NA,721
fish,ighepál,NA,721
fish,ighisché,NA,721
fish,katso,NA,721
fish,langú,NA,721
fish,laar,NA,722
fish,llegh,NA,722
fish,lemesáápili,NA,722
fish,leet,NA,722
fish,libwootmerhá,TAN,722
fish,ligabwoobwo,TAN,722
fish,ligaifar,TAN,722
fish,ligáregár,TAN,722
fish,lighabwoobwo,NA,722
fish,lighaifar,NA,722
fish,lighaasserágh,NA,722
fish,ligháreghár,NA,722
fish,liheninganing,TAN,722
fish,limaataat,NA,722
fish,limáll,NA,722
fish,limilimitóulómw,NA,722
fish,limilimitóunómw,TAN,722
fish,limwaremwar,NA,722
fish,liimwáy,NA,722
fish,limwotong,NA,722
fish,lipaikkar,TAN,722
fish,lipaapa2,NA,722
fish,lipileengi,NA,722
fish,liselingáling,NA,722
fish,liyamwit,NA,722
fish,liyamwit rhéélap,TAN,722
fish,liyaawkkeng,NA,722
fish,loot,NA,723
fish,loow,NA,723
fish,lugan iig,TAN,723
fish,lughol iigh,NA,723
fish,lusufat,NA,723
fish,lúkkúschél,NA,723
fish,mahamah,TAN,723
fish,mahaatcha,TAN,723
fish,makkarow,NA,723
fish,malosolos,TAN,723
fish,malúsúlús,NA,723
fish,maan1,"TAN, LN",723
fish,mangar,NA,723
fish,mangaro,NA,723
fish,mapúng,NA,723
fish,marep,TAN,723
fish,masamas,NA,723
fish,masewar,NA,723
fish,páti,NA,723
fish,máám,NA,723
fish,Cheilinus undulatus,NA,723
fish,márebw,NA,723
fish,mesetcha,NA,723
fish,Lutjanus Gibbus,NA,723
fish,meteeyil,NA,723
fish,meew,TAN,723
fish,mméél iigh,NA,723
fish,mwarefarh,TAN,723
fish,mwarep,NA,723
fish,mwámweschigh,NA,723
fish,mwéél2,NA,724
fish,mwéén,TAN,724
fish,mwoos1,NA,724
fish,mwotch,NA,724
fish,mwotchelegey,TAN,724
fish,mwotchol mwórefasch,NA,724
fish,mwóógh,NA,724
fish,mwósoos,NA,724
fish,noot,TAN,724
fish,nuunuupi,TAN,724
fish,ngáál1,NA,724
fish,ngúút,NA,724
fish,omey,NA,724
fish,oscha,NA,724
fish,ópp,NA,724
fish,óuta,NA,724
fish,palameeta,NA,724
fish,palawa,NA,724
fish,parapar,NA,724
fish,parhaw,TAN,724
fish,patú,TAN,724
fish,payúl álet,NA,724
fish,ppáleppál,NA,724
fish,páti,NA,724
fish,pááw,NA,724
fish,pelebwesch,NA,724
fish,peleschól,NA,725
fish,peleyaw,NA,725
fish,peligh,NA,725
fish,penepen,TAN,725
fish,penewa,TAN,725
fish,poro,TAN,725
fish,ppoto,NA,725
fish,ppwol2,NA,725
fish,ppwotto,NA,725
fish,ppwów2,TAN,725
fish,raaw2,NA,725
fish,rescheng,NA,725
fish,réel,NA,725
fish,réén,TAN,725
fish,roongaf,NA,725
fish,róós,NA,725
fish,saghúrúwasch,NA,725
fish,saiyaw,NA,725
fish,sapór,NA,725
fish,sara,NA,725
fish,saraw,NA,725
fish,saas,NA,725
fish,Lutjanus Malabaricus,NA,725
fish,sasimi,NA,725
fish,sálif,NA,725
fish,sáresch,NA,725
fish,songoongo,NA,725
fish,soufáng,NA,725
fish,soow1,NA,725
fish,taag,TAN,726
fish,taagh,NA,726
fish,taghalaar,NA,726
fish,tais,NA,726
fish,tápir2,NA,726
fish,táttál,NA,726
fish,tigittol,TAN,726
fish,tighittol,NA,726
fish,tiil,NA,726
fish,tilimwéél,NA,726
fish,togu,TAN,726
fish,tóbwotóbw,NA,726
fish,tóghu,NA,726
fish,tcháliyá,NA,726
fish,tchep1,NA,726
fish,tcho–,NA,726
fish,uluul1,NA,726
fish,umwaiyé,TAN,726
fish,umwulé,NA,726
fish,urha,TAN,726
fish,uwey,TAN,726
fish,wáát,NA,726
fish,weiyaw,NA,726
fish,wuuschigh,NA,726
fisherman,schóól leeset,NA,726
fish hook,géé,TAN,727
fish hook,ghéé,NA,727
fishing,akkayúr ghúús,NA,727
fishing,amón,TAN,727
fishing,amwal,NA,727
fishing,apúng,NA,727
fishing,appúng,NA,727
fishing,aro,NA,727
fishing,asoomá,NA,727
fishing,aurhap,TAN,727
fishing,auschap,NA,727
fishing,áfiiy,NA,727
fishing,áfiyáf2,NA,727
fishing,álighi,NA,727
fishing,álighiligh,NA,727
fishing,áriyár2,NA,727
fishing,áschiyó,NA,727
fishing,áting,NA,727
fishing,bwee,NA,727
fishing,bweey1,NA,727
fishing,bwów,NA,727
fishing,bwóów,NA,727
fishing,deres,NA,728
fishing,-ffaat,NA,728
fishing,ffaat,NA,728
fishing,fiisigha,NA,728
fishing,géé,TAN,728
fishing,ghéé,NA,728
fishing,ghééy,NA,728
fishing,hooni1,TAN,728
fishing,kkáng,NA,728
